MovieId,Number,VideoPath,MissingFields,ProtectedFields,ProviderPlan,Status,FailureCategory,Attempts,ElapsedMilliseconds,AddedFields,Reason
2817,"MEYD-754","Z:\bcbcbcbc\ca-ES\data\未分类\meyd-754.mp4","NFO","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2819,"MIDV-149","Z:\bcbcbcbc\ca-ES\data\未分类\midv-149.mp4","NFO|Series","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2820,"MXGS-1034","Z:\bcbcbcbc\ca-ES\data\未分类\mxgs-1034.mp4","NFO|Description|Series|Director","","MetaTube|JavBus|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2821,"N0442","Z:\bcbcbcbc\ca-ES\data\未分类\n0442.wmv","Fanart|NFO|Description|Director","","","Skipped","CodeInvalid",0,0,"","番号识别置信度低于自动联网阈值。"
2822,"NGOD-171","Z:\bcbcbcbc\ca-ES\data\未分类\ngod-171.mp4","NFO|Director","","MetaTube|JavBus|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2823,"NHDTB-726B","Z:\bcbcbcbc\ca-ES\data\未分类\nhdtb-726b.mp4","Actors","","","Conflict","CodeConflict",0,0,"","数据库番号 NHDTB-726B 与文件重识别 NHDTB-726 不一致。"
2824,"PFES-038","Z:\bcbcbcbc\ca-ES\data\未分类\pfes-038.mp4","NFO|Series|Director","","MetaTube|JavBus|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2825,"PIH-002","Z:\bcbcbcbc\ca-ES\data\未分类\pih-002.mp4","Actors|NFO","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2826,"PRED-508","Z:\bcbcbcbc\ca-ES\data\未分类\pred-508.mp4","NFO","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2827,"REBD-648","Z:\bcbcbcbc\ca-ES\data\未分类\rebd-648.mp4","NFO","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2828,"SSIS-430","Z:\bcbcbcbc\ca-ES\data\未分类\ssis-430.mp4","NFO|Series","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2829,"SSNI-624","Z:\bcbcbcbc\ca-ES\data\未分类\ssni-624.mp4","NFO|Series","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2834,"FC2-PPV-1837748","Z:\bcbcbcbc\ca-ES\data\未分类2\FC2-PPV-1837748.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2835,"FC2-PPV-1837748_2","Z:\bcbcbcbc\ca-ES\data\未分类2\FC2-PPV-1837748_2.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2-PPV-1837748_2 与文件重识别 FC2-PPV-1837748 不一致。"
2836,"FC2-PPV-3933880_1","Z:\bcbcbcbc\ca-ES\data\未分类2\FC2-PPV-3933880_1.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2-PPV-3933880_1 与文件重识别 FC2-PPV-3933880 不一致。"
2837,"FC2-PPV-3933880_2","Z:\bcbcbcbc\ca-ES\data\未分类2\FC2-PPV-3933880_2.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2-PPV-3933880_2 与文件重识别 FC2-PPV-3933880 不一致。"
2838,"FC2-PPV-3933880_3","Z:\bcbcbcbc\ca-ES\data\未分类2\FC2-PPV-3933880_3.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2-PPV-3933880_3 与文件重识别 FC2-PPV-3933880 不一致。"
2839,"FC2PPV 4719763","Z:\bcbcbcbc\ca-ES\data\未分类2\FC2PPV 4719763.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV 4719763 与文件重识别 FC2-PPV-4719763 不一致。"
2840,"FC2PPV-1348698-1","Z:\bcbcbcbc\ca-ES\data\未分类2\FC2PPV-1348698-1.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-1348698-1 与文件重识别 FC2-PPV-1348698 不一致。"
2841,"FC2PPV-1348698-2","Z:\bcbcbcbc\ca-ES\data\未分类2\FC2PPV-1348698-2.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-1348698-2 与文件重识别 FC2-PPV-1348698 不一致。"
2842,"FC2PPV-3059148","Z:\bcbcbcbc\ca-ES\data\未分类2\FC2PPV-3059148.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-3059148 与文件重识别 FC2-PPV-3059148 不一致。"
2843,"FC2PPV-3147620-1","Z:\bcbcbcbc\ca-ES\data\未分类2\FC2PPV-3147620-1.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-3147620-1 与文件重识别 FC2-PPV-3147620 不一致。"
2844,"FC2PPV-3147620-2","Z:\bcbcbcbc\ca-ES\data\未分类2\FC2PPV-3147620-2.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-3147620-2 与文件重识别 FC2-PPV-3147620 不一致。"
2845,"FC2PPV-3147620-3","Z:\bcbcbcbc\ca-ES\data\未分类2\FC2PPV-3147620-3.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-3147620-3 与文件重识别 FC2-PPV-3147620 不一致。"
2846,"FC2PPV-3147620-4","Z:\bcbcbcbc\ca-ES\data\未分类2\FC2PPV-3147620-4.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-3147620-4 与文件重识别 FC2-PPV-3147620 不一致。"
2862,"1PONDO-052326_001","F:\完成2\1pondo-052326_001.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2910,"ABF-120","F:\完成2\abf-120.mp4","NFO","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2912,"ABF-131","F:\完成2\abf-131.mp4","NFO","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2959,"ABW-173","F:\完成2\abw-173.mp4","Fanart","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2987,"DDH-420","F:\完成2\DDH-420.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2988,"DDHC-023","F:\完成2\DDHC-023.mp4","Actors|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2995,"FC2-PPV-4894535","F:\完成2\FC2-PPV-4894535.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
2996,"FC2-PPV-4919908","F:\完成2\FC2-PPV-4919908.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3002,"FULIJI.STORE@WW (100","F:\完成2\fuliji.store@ww (100.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Skipped","CodeInvalid",0,0,"","番号识别置信度低于自动联网阈值。"
3003,"FULIJI.STORE@WW (102","F:\完成2\fuliji.store@ww (102.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Skipped","CodeInvalid",0,0,"","番号识别置信度低于自动联网阈值。"
3004,"FULIJI.STORE@WW (103","F:\完成2\fuliji.store@ww (103.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Skipped","CodeInvalid",0,0,"","番号识别置信度低于自动联网阈值。"
3005,"FULIJI.STORE@WW (104","F:\完成2\fuliji.store@ww (104.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Skipped","CodeInvalid",0,0,"","番号识别置信度低于自动联网阈值。"
3006,"FULIJI.STORE@WW (107","F:\完成2\fuliji.store@ww (107.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Skipped","CodeInvalid",0,0,"","番号识别置信度低于自动联网阈值。"
3007,"FULIJI.STORE@WW (93","F:\完成2\fuliji.store@ww (93.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Skipped","CodeInvalid",0,0,"","番号识别置信度低于自动联网阈值。"
3008,"FULIJI.STORE@WW (94","F:\完成2\fuliji.store@ww (94.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Skipped","CodeInvalid",0,0,"","番号识别置信度低于自动联网阈值。"
3012,"HONB-487","F:\完成2\HONB-487.mp4","Actors|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3013,"HRSM-145","F:\完成2\HRSM-145.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3017,"IMJO-008","F:\完成2\IMJO-008.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3026,"IPZZ-857","F:\完成2\ipzz-857.mp4","Series","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3029,"IPZZ-882","F:\完成2\ipzz-882.mp4","Series","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3032,"IPZZ-888","F:\完成2\ipzz-888.mp4","Series","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3035,"JUR-728","F:\完成2\jur-728.mp4","Series","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3039,"MEYD-970","F:\完成2\meyd-970.mp4","Series","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3040,"MFCS-212","F:\完成2\MFCS-212.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3042,"MFCW-073","F:\完成2\MFCW-073.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3044,"OFJE-620","F:\完成2\MGSProxy@OFJE-620-B_UN.mp4","Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3058,"PASN-025","F:\完成2\PASN-025.mp4","Actors|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3071,"SKJK-016","F:\完成2\skjk-016.mp4","NFO|Series|Director","","MetaTube|JavBus|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3074,"SNOS-124","F:\完成2\snos-124.mp4","Series","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3084,"SNOS-278","F:\完成2\snos-278.mp4","Series","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3087,"SONE-148","F:\完成2\sone-148.mp4","Series","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3092,"SONE-680","F:\完成2\sone-680.mp4","Series","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3098,"SQTE-677S","F:\完成2\SQTE-677S.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Skipped","CodeInvalid",0,0,"","番号识别置信度低于自动联网阈值。"
3101,"START-569","F:\完成2\start-569.mp4","Series","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3105,"THU-022","F:\完成2\thu-022.mp4","Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3109,"WAAA-650","F:\完成2\waaa-650.mp4","Series|Director","","MetaTube|JavBus|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3112,"YMDD-495","F:\完成2\YMDD-495.mp4","Actors|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3174,"420HOI-384","E:\完成\420HOI-384.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3176,"777YMYM-013","E:\完成\777YMYM-013.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3202,"CHUC-121","E:\完成\CHUC-121.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3204,"DAL-005","E:\完成\dal-005.mp4","Actors|NFO","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3214,"FC2-PPV-2551759","E:\完成\FC2-PPV-2551759.mp4","Actors|Poster|Fanart|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3215,"FC2-PPV-3253595","E:\完成\FC2-PPV-3253595.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3217,"FC2-PPV-3259498_2","E:\完成\FC2-PPV-3259498_2.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2-PPV-3259498_2 与文件重识别 FC2-PPV-3259498 不一致。"
3220,"FC2-PPV-3301990","E:\完成\FC2-PPV-3301990.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3221,"FC2-PPV-3577715","E:\完成\FC2-PPV-3577715.mp4","Actors|Poster|Fanart|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3222,"FC2-PPV-4856696","E:\完成\FC2-PPV-4856696.mp4","Actors|Poster|Fanart|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3223,"FC2PPV-2589532","E:\完成\FC2PPV-2589532.mp4","Actors|Poster|Fanart|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-2589532 与文件重识别 FC2-PPV-2589532 不一致。"
3224,"FC2PPV-2724256","E:\完成\FC2PPV-2724256.mp4","Actors|Genres|Poster|Fanart|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-2724256 与文件重识别 FC2-PPV-2724256 不一致。"
3226,"FC2PPV-4025269-1","E:\完成\FC2PPV-4025269-1.mp4","Actors|Genres|Poster|Fanart|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-4025269-1 与文件重识别 FC2-PPV-4025269 不一致。"
3227,"FC2PPV-4025269-2","E:\完成\FC2PPV-4025269-2.mp4","Actors|Genres|Poster|Fanart|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-4025269-2 与文件重识别 FC2-PPV-4025269 不一致。"
3228,"FC2PPV-4162750","E:\完成\FC2PPV-4162750.mp4","Actors|Genres|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-4162750 与文件重识别 FC2-PPV-4162750 不一致。"
3229,"FC2PPV-4247151-5","E:\完成\FC2PPV-4247151-5.mp4","Actors|Genres|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-4247151-5 与文件重识别 FC2-PPV-4247151 不一致。"
3230,"FC2PPV4856696-2","E:\完成\FC2PPV4856696-2.mp4","Actors|Poster|Fanart|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV4856696-2 与文件重识别 FC2-PPV-4856696 不一致。"
3231,"FFT-039","E:\完成\FFT-039.mp4","Actors","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3240,"HMN-633","E:\完成\hmn-633.mp4","NFO|Series","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3247,"HSODA-061","E:\完成\HSODA-061.mp4","Fanart","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3250,"HUNTC-412","E:\完成\HUNTC-412.mp4","Actors","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3251,"IPX-072","E:\完成\ipx-072.mp4","NFO","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3253,"IPZZ-421","E:\完成\ipzz-421.mp4","NFO|Series","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3258,"MIDA-079","E:\完成\mida-079.mp4","NFO|Series","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3270,"MUFR-004","E:\完成\MUFR-004.mp4","Actors|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3275,"PASN-012","E:\完成\PASN-012.mp4","Actors|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3282,"SDAM-161","E:\完成\SDAM-161.mp4","Actors|Series|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3287,"SONE-454","E:\完成\sone-454.mp4","NFO|Series","NFO","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
3295,"STP-34630","E:\完成\STP34630.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
4249,"483TMG-001","F:\完成2\483TMG-001.mp4","Actors|Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
4252,"PPV-676186","Z:\bcbcbcbc\ca-ES\data\未分类\FC2 PPV 676186.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Conflict","CodeConflict",0,0,"","数据库番号 PPV-676186 与文件重识别 FC2-PPV-676186 不一致。"
4253,"PPV-794526","Z:\bcbcbcbc\ca-ES\data\未分类\FC2 PPV 794526.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Conflict","CodeConflict",0,0,"","数据库番号 PPV-794526 与文件重识别 FC2-PPV-794526 不一致。"
4254,"FC2PPV-2857221","Z:\bcbcbcbc\ca-ES\data\未分类\FC2PPV-2857221.mp4","Actors|Series|Director","","","Conflict","CodeConflict",0,0,"","数据库番号 FC2PPV-2857221 与文件重识别 FC2-PPV-2857221 不一致。"
4255,"FSOG-066","Z:\bcbcbcbc\ca-ES\data\未分类\FSOG066.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
4267,"ABW-232","Z:\bcbcbcbc\ca-ES\data\未分类2\ABW-232.mp4","Poster|Fanart","","MetaTube|JavBus|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
4271,"CF1219476","Z:\bcbcbcbc\ca-ES\data\未分类2\CF1219476.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Conflict","CodeConflict",0,0,"","数据库番号 CF1219476 与文件重识别 CF-1219476 不一致。"
4292,"CAWD-935","E:\完成\cawd-935.mp4","Series","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
4302,"CHN-207","F:\完成2\CHN-207.mp4","Poster|Fanart","","MetaTube|JavBus|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
4307,"URVRSP-00591","F:\完成2\urvrsp00591_3.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
4310,"AAAAAATINY+三星+外国+大屌+无码","Z:\bcbcbcbc\ca-ES\data\已命名电影\AAAAAATINY+三星+外国+大屌+无码.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Skipped","CodeInvalid",0,0,"","番号识别置信度低于自动联网阈值。"
4318,"FC2-PPV-1288053","Z:\bcbcbcbc\ca-ES\data\未分类\FC2-PPV-1288053.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
4320,"FSDSS-289","Z:\bcbcbcbc\ca-ES\data\未分类\fsdss-289.mp4","Series","","MetaTube|MDC-NG|JavBus","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
4323,"FSOG-026","Z:\bcbcbcbc\ca-ES\data\未分类\FSOG-026.TS","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
4328,"OFJE-614","Z:\bcbcbcbc\ca-ES\data\未分类2\695232.xyz OFJE-614.mp4","Series|Director","","","Skipped","MissingMedia",0,0,"","媒体文件不存在或存储当前不可访问。"
4335,"ABW-124","Z:\bcbcbcbc\ca-ES\data\未分类2\ABW-124.mp4","Poster|Fanart","","MetaTube|JavBus|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
4342,"KPKP-69","Z:\bcbcbcbc\ca-ES\data\未分类2\kpkp69.com-ABW177.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Skipped","MissingMedia",0,0,"","媒体文件不存在或存储当前不可访问。"
4350,"SSIS-845","Z:\bcbcbcbc\ca-ES\data\未分类2\SSIS-845.mp4","Poster|Fanart|Series","","MetaTube|JavBus|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
4352,"THU-043","Z:\bcbcbcbc\ca-ES\data\未分类2\thu-043.mp4","Director","","JavBus|MetaTube|MDC-NG","Pending","",0,0,"","只请求当前缺失字段；执行前会再次校验。"
4353,"+0+不露脸+四星+国产","Z:\bcbcbcbc\ca-ES\data\已命名电影\新建文件夹\+0+不露脸+四星+国产.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Skipped","MissingMedia",0,0,"","媒体文件不存在或存储当前不可访问。"
4354,"+0+不露脸+四星+大屌+娇小可爱清纯","Z:\bcbcbcbc\ca-ES\data\已命名电影\新建文件夹\+0+不露脸+四星+大屌+娇小可爱清纯.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Skipped","MissingMedia",0,0,"","媒体文件不存在或存储当前不可访问。"
4355,"+0+四星+外国+大屌+无码+白虎","Z:\bcbcbcbc\ca-ES\data\已命名电影\新建文件夹\+0+四星+外国+大屌+无码+白虎.avi","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Skipped","MissingMedia",0,0,"","媒体文件不存在或存储当前不可访问。"
4356,"+0+四星+外国+大屌+白虎","Z:\bcbcbcbc\ca-ES\data\已命名电影\新建文件夹\+0+四星+外国+大屌+白虎.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Skipped","MissingMedia",0,0,"","媒体文件不存在或存储当前不可访问。"
4357,"+0+四星+外国+无码+高颜值","Z:\bcbcbcbc\ca-ES\data\已命名电影\新建文件夹\+0+四星+外国+无码+高颜值.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Skipped","MissingMedia",0,0,"","媒体文件不存在或存储当前不可访问。"
4358,"+0+四星","Z:\bcbcbcbc\ca-ES\data\已命名电影\新建文件夹\+0+四星.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Skipped","MissingMedia",0,0,"","媒体文件不存在或存储当前不可访问。"
4359,"+0+寻找出处","Z:\bcbcbcbc\ca-ES\data\已命名电影\新建文件夹\+0+寻找出处.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Skipped","MissingMedia",0,0,"","媒体文件不存在或存储当前不可访问。"
4360,"+BC+不露脸+五星+制服丝袜+娇小可爱清纯","Z:\bcbcbcbc\ca-ES\data\已命名电影\新建文件夹\+bc+不露脸+五星+制服丝袜+娇小可爱清纯.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Skipped","MissingMedia",0,0,"","媒体文件不存在或存储当前不可访问。"
4361,"+BC+四星+外国+大屌+白虎","Z:\bcbcbcbc\ca-ES\data\已命名电影\新建文件夹\+bc+四星+外国+大屌+白虎.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Skipped","MissingMedia",0,0,"","媒体文件不存在或存储当前不可访问。"
4362,"+BCBCBC+不露脸+国产+好身材大长腿+捅主任+无码","Z:\bcbcbcbc\ca-ES\data\已命名电影\新建文件夹\+BCBCBC+不露脸+国产+好身材大长腿+捅主任+无码.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Skipped","MissingMedia",0,0,"","媒体文件不存在或存储当前不可访问。"
4363,"+BCBCBC+五星+制服+国产+大屌+好身材大长腿+捅主任+白虎","Z:\bcbcbcbc\ca-ES\data\已命名电影\新建文件夹\+BCBCBC+五星+制服+国产+大屌+好身材大长腿+捅主任+白虎.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Skipped","MissingMedia",0,0,"","媒体文件不存在或存储当前不可访问。"
4364,"+BCBCBC+五星+国产+高颜值","Z:\bcbcbcbc\ca-ES\data\已命名电影\新建文件夹\+BCBCBC+五星+国产+高颜值.mp4","Actors|Genres|Poster|Fanart|NFO|Description|Series|Director|Studio|ReleaseDate","","","Skipped","MissingMedia",0,0,"","媒体文件不存在或存储当前不可访问。"
